date,instance_request_count,cpu_request,mem_request
2000/1/2 10:21,34392.23333,2645695.333,17219.91433
2000/1/2 10:22,34907.76667,2688380.75,17166.93017
2000/1/2 10:23,93774.48333,6634484.667,35072.93133
2000/1/2 10:24,96836.11667,7058097.5,35867.86217
2000/1/2 10:25,95584.75,6979018.333,35147.23067
2000/1/2 10:26,50243.51667,3966034,22277.44717
2000/1/2 10:27,37398.56667,3171012.833,18525.6215
2000/1/2 10:28,39224.41667,3356443.25,18885.15617
2000/1/2 10:29,39313.05,3319803.333,18788.806
2000/1/2 10:30,53135.51667,4623665.167,22840.0015
2000/1/2 10:31,44846.35,3953268.75,20153.5085
2000/1/2 10:32,31743.61667,2782858.167,15352.92167
2000/1/2 10:33,66059.01667,4282742.333,25407.60917
2000/1/2 10:34,71992.88333,4584216.583,29839.60367
2000/1/2 10:35,72431.13333,4634977.583,29887.05767
2000/1/2 10:36,36991.16667,2722914.417,19005.50433
2000/1/2 10:37,29731.68333,2345200.833,16868.80983
2000/1/2 10:38,28876.43333,2305922.5,16517.93033
2000/1/2 10:39,32584.58333,2679021.667,17734.22317
2000/1/2 10:40,30732.78333,2484643.333,17311.46067
2000/1/2 10:41,66016.96667,5556667,30236.889
2000/1/2 10:42,63488,5375500.833,27762.659
2000/1/2 10:43,70250.9,6179461.667,28570.10417
2000/1/2 10:44,54558.65,4556745,24222.538
2000/1/2 10:45,38571.05,2958411.167,19608.95833
2000/1/2 10:46,34445.96667,2595420.833,18280.78183
2000/1/2 10:47,42937.88333,3629275,19798.32933
2000/1/2 10:48,35730.55,3211915.833,15766.86083
2000/1/2 10:49,22197.63333,1918318.333,11333.64633
2000/1/2 10:50,18967.16667,1683854.667,9628.352333
2000/1/2 10:51,19741.8,1790920.833,9800.659167
2000/1/2 10:52,19158.9,1739814.25,9457.615333
2000/1/2 10:53,30287.18333,2809525,13992.31683
2000/1/2 10:54,30425.61667,2840588.333,13234.6185
2000/1/2 10:55,21982.38333,2014076.667,10603.49617
2000/1/2 10:56,21256.83333,1927871.667,10494.59883
2000/1/2 10:57,21522.98333,1949727.5,10533.78333
2000/1/2 10:58,20901.51667,1882400.833,10388.95967
2000/1/2 10:59,23912.33333,2019325.833,11927.93717
2000/1/2 11:00,43064.75,3926304.167,16417.28483
2000/1/2 11:01,45766.2,4161563.333,17239.61867
2000/1/2 11:02,50260.83333,4699293.833,18563.0875
2000/1/2 11:03,46058.65,4370951.75,17429.86317
2000/1/2 11:04,65393.21667,6261124.167,21523.57
2000/1/2 11:05,55408.95,5295455.75,19137.85
2000/1/2 11:06,36744.95,3430355,14807.25917
2000/1/2 11:07,30476.08333,2671494.167,13729.6655
2000/1/2 11:08,26070.01667,2284558,12023.219
2000/1/2 11:09,36915.46667,3196313.417,15967.39817
2000/1/2 11:10,36246.66667,3033503.167,15919.09817
2000/1/2 11:11,31667.95,2595050.917,14205.46933
2000/1/2 11:12,35192.4,2981514.167,15560.16483
2000/1/2 11:13,30997.25,2686532,13490.82367
2000/1/2 11:14,27322.96667,2393720.167,12214.71317
2000/1/2 11:15,25074.71667,2277673.917,11572.37483
2000/1/2 11:16,22218.56667,2059921.5,10307.4095
2000/1/2 11:17,26594.58333,2221008.75,10636.91233
2000/1/2 11:18,19950.13333,1878802.25,9156.583833
2000/1/2 11:19,20969.53333,1890297.5,9605.117667
2000/1/2 11:20,21444.41667,1892615.833,9862.879
2000/1/2 11:21,24451.01667,2190770.667,10696.64167
2000/1/2 11:22,45865.91667,4358936.917,17313.477
2000/1/2 11:23,47016.35,4469954.167,18112.683
2000/1/2 11:24,43742.6,4114221,16956.2805
2000/1/2 11:25,43440.61667,4086725.75,16773.9425
2000/1/2 11:26,43649.3,4141023.417,16982.30083
2000/1/2 11:27,26165,2358715.583,11716.59417
2000/1/2 11:28,22677.5,1975209.25,10541.6935
2000/1/2 11:29,21304.91667,1851445.333,9903.863333
2000/1/2 11:30,24425.98333,2161941.25,11858.26183
2000/1/2 11:31,26562.51667,2369515.833,12654.9345
2000/1/2 11:32,25387.66667,2298598.583,12052.93033
2000/1/2 11:33,22509.8,2024515.833,10367.60233
2000/1/2 11:34,64812.98333,6261195,22892.74033
2000/1/2 11:35,52924.56667,5135580.417,19267.266
2000/1/2 11:36,27421.83333,2602287.25,11605.9615
2000/1/2 11:37,25270.55,2160371.833,11718.52583
2000/1/2 11:38,21953.56667,1856321,10171.78767
2000/1/2 11:39,22384.88333,1951887.5,10343.43067
2000/1/2 11:40,21478.18333,1894419.917,10131.54633
2000/1/2 11:41,48032.13333,4580178.167,18803.60517
2000/1/2 11:42,41779.15,3966874.5,17131.95567
2000/1/2 11:43,26190.2,2359746.667,12224.79967
2000/1/2 11:44,25549.65,2297387.333,11507.21467
2000/1/2 11:45,24260.03333,2339934.167,10875.98333
2000/1/2 11:46,30656.65,3987772.083,14840.5085
2000/1/2 11:47,28967.23333,3657503.083,14953.04583
2000/1/2 11:48,22146.65,2421388.25,13880.73233
2000/1/2 11:49,21937.45,2399645,13730.37067
2000/1/2 11:50,24061.18333,2542735,14694.65817
2000/1/2 11:51,23234.23333,2484877.5,14024.2975
2000/1/2 11:52,24213.63333,2587742.25,14199.19567
2000/1/2 11:53,24023.7,2580697.5,14069.64517
2000/1/2 11:54,31506.55,4105825.667,19277.62217
2000/1/2 11:55,26313.48333,3200463.333,18467.20967
2000/1/2 11:56,24242.78333,2829881.667,18101.37417
2000/1/2 11:57,29526.83333,3146945.833,20748.53583
2000/1/2 11:58,29152.55,2946736,19335.2225
2000/1/2 11:59,26659.16667,2586954.5,15875.3935
2000/1/2 12:00,25625.68333,2295906.167,11639.55633
2000/1/2 12:01,24942.5,2223936.833,11201.061
2000/1/2 12:02,23651.88333,2126132.583,10462.938
2000/1/2 12:03,23985.8,2196137.5,10477.2575
2000/1/2 12:04,22471.16667,2069179.833,9871.131833
2000/1/2 12:05,37706.3,3476945.417,14202.50333
2000/1/2 12:06,46803.78333,4428033.5,19799.37083
2000/1/2 12:07,38116.83333,3542044.083,17442.37083
2000/1/2 12:08,35877.15,3369532,16473.98867
2000/1/2 12:09,36014.36667,3399113.75,16505.065
2000/1/2 12:10,38320.01667,3566207.667,18376.16983
2000/1/2 12:11,36051.65,3305205.833,17209.92333
2000/1/2 12:12,37110.25,3431652.333,17777.68867
2000/1/2 12:13,34469.06667,3178014.167,16267.8535
2000/1/2 12:14,18779.05,1738696.667,8505.853167
2000/1/2 12:15,22592.81667,1873299.167,10118.93083
2000/1/2 12:16,39214.53333,3612060.417,17248.1875
2000/1/2 12:17,38150.2,3623617.417,16880.01917
2000/1/2 12:18,36032.78333,3492991.917,16061.80317
2000/1/2 12:19,38085.98333,3725531.667,16103.77583
2000/1/2 12:20,21702,2030210,10615.90733
2000/1/2 12:21,41214.76667,3971045,14426.07567
2000/1/2 12:22,41170.11667,3940794.167,14447.27583
2000/1/2 12:23,53808.55,4582768.5,21893.0135
2000/1/2 12:24,58240.05,5016473.417,22774.13
2000/1/2 12:25,52895.26667,4486945.833,21568.36383
2000/1/2 12:26,24990.96667,2226802.5,11961.09467
2000/1/2 12:27,22347.43333,2126527.667,10178.54467
2000/1/2 12:28,20715.8,2015411.667,9208.345167
2000/1/2 12:29,18700.41667,1779249.25,8621.453
2000/1/2 12:30,17744.28333,1658424.833,8176.776167
2000/1/2 12:31,17897.63333,1720545,8489.698667
2000/1/2 12:32,29181.83333,2294595.417,15061.01267
2000/1/2 12:33,27070.08333,2150860.75,14151.5535
2000/1/2 12:34,113781.5667,10761546.25,41901.18917
2000/1/2 12:35,105686.7667,10389208.33,37157.32433
2000/1/2 12:36,104764.5667,10280083.67,36572.55817
2000/1/2 12:37,104423.1667,10245261.83,35962.92883
2000/1/2 12:38,35486.1,3249035.417,15288.60833
2000/1/2 12:39,33003.28333,2877510,15239.6205
2000/1/2 12:40,44763.45,4031317.667,20409.74967
2000/1/2 12:41,42306.61667,3750435.833,19293.734
2000/1/2 12:42,32506.26667,2809918.917,14728.52467
2000/1/2 12:43,30874.53333,2734407.5,13935.63317
2000/1/2 12:44,29130.3,2615166.167,13117.83317
2000/1/2 12:45,33786.8,3059492.333,15466.15233
2000/1/2 12:46,36477.4,3347359.333,16435.65317
2000/1/2 12:47,32672.68333,3073403.333,15055.76467
2000/1/2 12:48,20679.55,1916227.917,11027.20583
2000/1/2 12:49,18515.13333,1708076.667,9962.4605
2000/1/2 12:50,20744.58333,1918800.667,10806.638
2000/1/2 12:51,20021.63333,1789922.5,10735.05233
2000/1/2 12:52,20039.93333,1759147.583,10697.3575
2000/1/2 12:53,20032.88333,1781341.417,10417.87783
2000/1/2 12:54,19735.01667,1758183.833,10333.39733
2000/1/2 12:55,18810.05,1696460.833,9989.640833
2000/1/2 12:56,29168.86667,2750120.833,13215.3755
2000/1/2 12:57,30786.86667,2866202.083,13824.9965
2000/1/2 12:58,35000.41667,3052164.167,16503.01633
2000/1/2 12:59,23186.38333,1888627.667,12796.05083
2000/1/2 13:00,21863.85,1773959.75,12434.94333
2000/1/2 13:01,20858.66667,1675238.333,11976.9655
2000/1/2 13:02,19758.6,1611430.5,10875.28083
2000/1/2 13:03,30446.41667,2658726,12769.52767
2000/1/2 13:04,33125.31667,2862997.917,13658.953
2000/1/2 13:05,33507.51667,2857750.5,14436.32917
2000/1/2 13:06,28414.91667,2340576.833,13194.34167
2000/1/2 13:07,33758.26667,2802445.75,15103.3475
2000/1/2 13:08,53132.7,4763707.5,20699.27
2000/1/2 13:09,52714.98333,4690761.167,20600.3135
2000/1/2 13:10,42791.43333,3711190,18423.96267
2000/1/2 13:11,37647.51667,3098135.833,17456.92833
2000/1/2 13:12,44939.88333,3825799.167,19446.151
2000/1/2 13:13,77757.55,7270587.167,30651.6845
2000/1/2 13:14,72443.76667,6734053.833,29194.64367
2000/1/2 13:15,73855.15,6846593.833,29967.866
2000/1/2 13:16,81566.45,7534266.25,33249.80333
2000/1/2 13:17,90553.71667,8393977.75,37472.33167
2000/1/2 13:18,88459.83333,8196058.75,36774.648
2000/1/2 13:19,60060.68333,5371231.667,25915.26033
2000/1/2 13:20,37700.33333,3152476.083,18870.89333
2000/1/2 13:21,36264.98333,3009572.583,18127.40567
2000/1/2 13:22,69090.83333,6476779.667,27407.04667
2000/1/2 13:23,61340.45,5750824.833,24723.84817
2000/1/2 13:24,34835.9,3143550.583,15329.49783
2000/1/2 13:25,32364.28333,3043599.167,14241.09083
2000/1/2 13:26,30516.21667,2923689.167,13413.92917
2000/1/2 13:27,38493.38333,3725986.25,15212.627
2000/1/2 13:28,40766.6,3899480.833,15617.25733
2000/1/2 13:29,31743.13333,3008100,12929.3285
2000/1/2 13:30,28759.01667,2763321.667,12281.19967
2000/1/2 13:31,26481.65,2529423.333,11576.22283
2000/1/2 13:32,25867.25,2464099.167,11210.66933
2000/1/2 13:33,25826.63333,2513865,11183.426
2000/1/2 13:34,25509.86667,2471953.333,11924.7875
2000/1/2 13:35,79096.73333,7825405.417,28796.4195
2000/1/2 13:36,78474.96667,7753694.167,28283.39333
2000/1/2 13:37,110101.8333,10920034.17,42979.28717
2000/1/2 13:38,93151.71667,9226363.75,34451.93283
2000/1/2 13:39,77121.9,7624367.083,26012.562
2000/1/2 13:40,76514.13333,7593110,25832.3725
2000/1/2 13:41,76647.81667,7596230,25888.06617
2000/1/2 13:42,76779.65,7601383.75,25918.9015
2000/1/2 13:43,76586.8,7593110.833,25813.01667
2000/1/2 13:44,25488.83333,2495957.917,10583.29983
2000/1/2 13:45,18797.88333,2068906.167,7218.591833
2000/1/2 13:46,17389.71667,1905859.167,6527.005167
2000/1/2 13:47,20556.71667,2188545.167,7857.403
2000/1/2 13:48,17806.85,1915371.667,6786.6825
2000/1/2 13:49,21293.91667,2191866.667,8468.590667
2000/1/2 13:50,17389.06667,1831265.833,6321.321
2000/1/2 13:51,16125.66667,1714590.083,5646.482667
2000/1/2 13:52,14592.41667,1564642.5,5006.621333
2000/1/2 13:53,16667,1669002.917,5817.172167
2000/1/2 13:54,16103.31667,1636052.917,5533.290167
2000/1/2 13:55,15995.85,1630424.333,5485.079667
2000/1/2 13:56,19485,2009954.667,6415.699667
2000/1/2 13:57,63704.73333,6483173.417,17829.3875
2000/1/2 13:58,121190.25,12244086.5,35034.71633
2000/1/2 13:59,96724.81667,9784960.25,30458.67067
2000/1/2 14:00,180808.7333,18049220.83,56113.07383
2000/1/2 14:01,141665.7,14210977.25,44541.66867
2000/1/2 14:02,122330.0333,12212572,38776.57867
2000/1/2 14:03,122239.0667,12204958.75,38802.68617
2000/1/2 14:04,124321.3667,12322375.42,39670.28
2000/1/2 14:05,56381.16667,5473652.667,19125.14433
2000/1/2 14:06,53907.55,5310634.417,19656.47383
2000/1/2 14:07,51909.45,5170997.5,19076.9855
2000/1/2 14:08,62186.88333,6225896.25,22241.39933
2000/1/2 14:09,45273.96667,4571492.5,16893.68833
2000/1/2 14:10,38737.83333,3936113.25,14937.73183
2000/1/2 14:11,37124.25,3806253.333,14315.08317
2000/1/2 14:12,36854.21667,3743218.083,14259.055
2000/1/2 14:13,35630.91667,3673647.917,13707.299
2000/1/2 14:14,36183.78333,3713086.667,13879.06783
2000/1/2 14:15,44136.25,4077461.833,18867.8195
2000/1/2 14:16,34909.53333,3188176.417,15795.35983
2000/1/2 14:17,26327.3,2438782.833,11655.04967
2000/1/2 14:18,27324.6,2540390,11749.86567
2000/1/2 14:19,23259.01667,2183610.667,10213.31667
2000/1/2 14:20,32464.45,3113244.583,12742.15017
2000/1/2 14:21,32653.23333,3053082.583,13405.8315
2000/1/2 14:22,26222.96667,2415522.333,11979.6735
2000/1/2 14:23,25545.61667,2298530.75,11673.92583
2000/1/2 14:24,24140.71667,2239974.25,10698.57767
2000/1/2 14:25,24373.6,2235050.417,10402.637
2000/1/2 14:26,25113.55,2320312.5,11144.96183
2000/1/2 14:27,26209.05,2453132.167,11226.53417
2000/1/2 14:28,24416.95,2276099.833,10746.9475
2000/1/2 14:29,24808.16667,2374863,10539.07383
2000/1/2 14:30,22699.41667,2185015.833,9441.9875
2000/1/2 14:31,21571.86667,2077777.917,9073.476833
2000/1/2 14:32,21923.01667,2083631.25,9478.442667
2000/1/2 14:33,22766.33333,2133669.5,9831.445833
2000/1/2 14:34,37393.18333,3605766.667,14423.258
2000/1/2 14:35,35749.1,3409714.667,14314.967
2000/1/2 14:36,23989.06667,2258195,10472.12933
2000/1/2 14:37,25355.6,2259289.583,11324.4715
2000/1/2 14:38,27486.36667,2411796.25,12423.74533
2000/1/2 14:39,30184.98333,2630678.333,13436.19
2000/1/2 14:40,28342.58333,2453366.25,12737.50467
2000/1/2 14:41,24282.23333,2172510.5,10304.60167
2000/1/2 14:42,25466.21667,2333464.583,10177.05767
2000/1/2 14:43,32077.41667,3043327.5,12840.00767
2000/1/2 14:44,24196.4,2298086.25,9588.3435
2000/1/2 14:45,32372.51667,2527828,15211.3025
2000/1/2 14:46,30539.38333,2433755.25,14362.67
2000/1/2 14:47,31790.53333,2554265,14980.3625
2000/1/2 14:48,30916.43333,2488923.75,14708.22467
2000/1/2 14:49,22565.63333,2038487.917,9432.949833
2000/1/2 14:50,18045.23333,1821846.667,7349.368
2000/1/2 14:51,33551.4,3200263.667,12299.14817
2000/1/2 14:52,29027.13333,2549546.667,11594.11717
2000/1/2 14:53,36160.05,3306279.083,13828.4395
2000/1/2 14:54,20424.03333,1774739.25,8014.9855
2000/1/2 14:55,20977.46667,1901615,9019.686333
2000/1/2 14:56,16921.46667,1540614.167,7545.143
2000/1/2 14:57,12978.48333,1156991.25,5716.7605
2000/1/2 14:58,11004.31667,962427.5,4559.7125
2000/1/2 14:59,10940.68333,956199.1667,4669.544167
2000/1/2 15:00,9950.866667,855195.6667,4283.802167
2000/1/2 15:01,22780.88333,2102484.75,8593.872167
2000/1/2 15:02,19151.13333,1681070.167,7588.3975
2000/1/2 15:03,9922.666667,867630,4184.3135
2000/1/2 15:04,18440.51667,1761718.833,6878.692333
2000/1/2 15:05,16689.25,1588975.167,6148.939833
2000/1/2 15:06,16126.98333,1511470.833,6212.444167
2000/1/2 15:07,12637.03333,1201712.083,5034.348333
2000/1/2 15:08,16381.83333,1556550.917,6562.322167
2000/1/2 15:09,16034.08333,1711964.167,6233.1105
2000/1/2 15:10,18048.9,1703471,6439.671167
2000/1/2 15:11,31721.11667,3139469,10948.87817
2000/1/2 15:12,25111.06667,2511800.417,8773.404
2000/1/2 15:13,12470.7,1239696.25,4208.203833
2000/1/2 15:14,15242.55,1362711.083,5582.949
2000/1/2 15:15,14514.51667,1285432.917,5142.923167
2000/1/2 15:16,16021.91667,1484676.417,6166.427167
2000/1/2 15:17,47457.43333,4618460,18120.917
2000/1/2 15:18,41913.41667,4079655,15896.85817
2000/1/2 15:19,17077.28333,1613642.917,6145.567833
2000/1/2 15:20,46540.31667,4527547.917,15974.3035
2000/1/2 15:21,117307.2667,11623321.17,37582.01717
2000/1/2 15:22,114894.9833,11408574.58,36636.30083
2000/1/2 15:23,114221.2667,11383182.58,36266.57083
2000/1/2 15:24,93615.23333,9292787.083,29764.329
2000/1/2 15:25,55458.3,5510752.917,18406.8705
2000/1/2 15:26,47849.65,4776505,16170.14483
2000/1/2 15:27,28458.66667,2840423.75,9988.117167
2000/1/2 15:28,28078.81667,2720422.5,10169.6075
2000/1/2 15:29,16040.98333,1499965.833,6585.261167
2000/1/2 15:30,57511.68333,5721187.917,20011.67567
2000/1/2 15:31,51758.81667,5174752,18240.313
2000/1/2 15:32,57536.86667,5795971.833,19604.367
2000/1/2 15:33,44363.48333,4447530,15741.47867
2000/1/2 15:34,13472.76667,1380473.333,6262.566333
2000/1/2 15:35,13884.3,1379924.583,6457.532833
2000/1/2 15:36,15666.38333,1589082.083,7318.051833
2000/1/2 15:37,16183.73333,1579821.167,7411.5065
2000/1/2 15:38,13288.85,1319487.5,6016.1235
2000/1/2 15:39,7693.483333,796847.9167,3349.258
2000/1/2 15:40,8119.283333,839212.9167,3537.182167
2000/1/2 15:41,6716.516667,663849.5833,2772.667833
2000/1/2 15:42,12370.25,1296387.667,4150.656833
2000/1/2 15:43,37969.03333,3886573.333,12345.0245
2000/1/2 15:44,36684.88333,3736848.333,12249.4565
2000/1/2 15:45,8627.516667,892029.25,4023.453333
2000/1/2 15:46,8174.3,830116.5,3768.947833
2000/1/2 15:47,9559.6,1001955,4438.185
2000/1/2 15:48,25947.35,2648398.75,11069.3575
2000/1/2 15:49,24458.75,2522274.167,10403.51033
2000/1/2 15:50,16575.51667,1683458.75,7240.260833
2000/1/2 15:51,9939.683333,1080520.583,4721.184833
2000/1/2 15:52,9708.783333,1069125,4429.454167
2000/1/2 15:53,7692.616667,849057.5,3537.562333
2000/1/2 15:54,6786.733333,766041,3087.365333
2000/1/2 15:55,7259.95,785418.75,3307.129833
2000/1/2 15:56,9067.883333,883777.1667,4074.048333
2000/1/2 15:57,7095.116667,704401.75,3050.501333
2000/1/2 15:58,6714.4,684174.1667,2860.526667
2000/1/2 15:59,5867.366667,629730,2416.595
2000/1/2 16:00,4548.883333,498929.75,1854.4435
2000/1/2 16:01,26329.2,2370627,9529.914333
2000/1/2 16:02,29862.28333,2651359.583,10884.59833
2000/1/2 16:03,12987.3,1165957.083,4850.149333
2000/1/2 16:04,5579.25,556732,2324.451
2000/1/2 16:05,50562.33333,5056567.5,15834.0285
2000/1/2 16:06,64494,6486170,20161.40283
2000/1/2 16:07,58058.81667,5848303.917,17874.436
2000/1/2 16:08,54458.35,5488590.75,19186.6185
2000/1/2 16:09,53473.1,5358668.75,18784.869
2000/1/2 16:10,59216.76667,5877797.333,19882.11167
2000/1/2 16:11,57613.36667,5724962.917,19542.95817
2000/1/2 16:12,52318.73333,5232242.5,17770.89867
2000/1/2 16:13,55018.03333,5483919.833,18912.04133
2000/1/2 16:14,55016.63333,5473115.25,19240.309
2000/1/2 16:15,65184.06667,6499352.583,22145.7525
2000/1/2 16:16,52394.73333,5156565.583,19211.35483
2000/1/2 16:17,15727.05,1494078.083,8061.999333
2000/1/2 16:18,16241.7,1600591.667,8408.894667
2000/1/2 16:19,11055.8,1132589.583,6303.388
2000/1/2 16:20,21705.2,2128850.417,9510.985333
2000/1/2 16:21,19514.1,1916665.167,8600.819667
2000/1/2 16:22,8959,903729.5833,4862.225833
2000/1/2 16:23,13812.7,1534751.917,6635.9255
2000/1/2 16:24,13738.4,1534541.667,6598.972
2000/1/2 16:25,13714.43333,1507554.583,6687.124833
2000/1/2 16:26,13666.01667,1521554.583,6627.271
2000/1/2 16:27,10914.91667,1230385,5527.775667
2000/1/2 16:28,11281.9,1213339.167,6261.145667
2000/1/2 16:29,11699.9,1225179.167,6481.9395
2000/1/2 16:30,18176.71667,1566162.583,10088.82
2000/1/2 16:31,16067.66667,1395172.667,8955.653
2000/1/2 16:32,14253.53333,1189670.833,7491.829333
2000/1/2 16:33,12898.21667,1090857.083,6669.843833
2000/1/2 16:34,24899.36667,2298345.833,10397.67083
2000/1/2 16:35,13781.96667,1130392.917,7049.141833
2000/1/2 16:36,16120.6,1173142.833,8713.819667
2000/1/2 16:37,14598.11667,1087148.75,7978.9945
2000/1/2 16:38,17932.98333,1260475.833,9844.610333
2000/1/2 16:39,15638.03333,1145045.667,8385.006
2000/1/2 16:40,15027.71667,1106805.917,8004.691
2000/1/2 16:41,12378.2,1003664.667,6493.3445
2000/1/2 16:42,12314.48333,1042159.75,6308.33
2000/1/2 16:43,11107.7,1023326.083,6035.751167
2000/1/2 16:44,24088.2,2337936.667,8309.4445
2000/1/2 16:45,24766.06667,2335375,8410.3475
2000/1/2 16:46,24919.03333,2355840.75,8327.727667
2000/1/2 16:47,89755.85,9041764.5,28049.0755
2000/1/2 16:48,85198.08333,8595911.25,26606.1515
2000/1/2 16:49,83858.41667,8472476.833,25951.08883
2000/1/2 16:50,84029.05,8463868.75,26124.98217
2000/1/2 16:51,50287.26667,5113900.833,16399.174
2000/1/2 16:52,11051.81667,1129705.167,4992.932
2000/1/2 16:53,39690.76667,4034044.25,13605.9325
2000/1/2 16:54,31969.66667,3277029.583,11159.15617
2000/1/2 16:55,7933.766667,873494.5833,4213.596667
2000/1/2 16:56,6887.6,791927.1667,3496.138833
2000/1/2 16:57,7650.916667,766020,3814.587
2000/1/2 16:58,5231.7,532967.9167,2372.128667
2000/1/2 16:59,32365.76667,3344194.167,10285.52983
2000/1/2 17:00,31105.83333,3279455,9554.698667
2000/1/2 17:01,43983.71667,4528945.5,13406.7085
2000/1/2 17:02,23758.4,2547685.833,7510.302667
2000/1/2 17:03,3826.266667,354487.25,1699.8545
2000/1/2 17:04,4364.616667,420511.25,1677.543833
2000/1/2 17:05,7199.4,600315.3333,3039.245333
2000/1/2 17:06,8369.666667,628720.4167,3637.650167
2000/1/2 17:07,5716.5,489507.5,2787.6655
2000/1/2 17:08,3117.15,295508.3333,1765.661667
2000/1/2 17:09,5688.783333,565744.1667,2669.263
2000/1/2 17:10,7903.066667,752519.1667,3138.550667
2000/1/2 17:11,38674.21667,3865610.417,12350.87267
2000/1/2 17:12,31720.45,3131945.667,10542.348
2000/1/2 17:13,5870.516667,590509.6667,2568.5
2000/1/2 17:14,8399.55,738240.4167,4026.243333
2000/1/2 17:15,7681.633333,714554.1667,3377.812167
2000/1/2 17:16,12508.23333,1245860,4799.748333
2000/1/2 17:17,8566.916667,956005.8333,3594.024
2000/1/2 17:18,6511.3,738406.4167,2897.835
2000/1/2 17:19,4038.816667,509538.3333,1607.871
2000/1/2 17:20,4399.116667,548759.1667,1624.736333
2000/1/2 17:21,30989.21667,3220251.583,9677.537333
2000/1/2 17:22,60047.6,6142027.5,18698.23483
2000/1/2 17:23,60996.15,6194111.667,19229.993
2000/1/2 17:24,41365.18333,4268303.25,13021.82267
2000/1/2 17:25,31145.58333,3245815.417,10002.13133
2000/1/2 17:26,29216.08333,2984758.75,9088.4355
2000/1/2 17:27,30108.81667,2991198.417,9577.98
2000/1/2 17:28,34336,3304783.75,11476.6165
2000/1/2 17:29,33320.86667,3179085.5,11196.76417
2000/1/2 17:30,42444.71667,4100861,13764.67217
2000/1/2 17:31,39024.66667,3761478.333,12580.17467
2000/1/2 17:32,36120.95,3469229.167,11919.93183
2000/1/2 17:33,37755.91667,3591186.917,12326.903
2000/1/2 17:34,36176.26667,3446627.167,12120.37167
2000/1/2 17:35,36443.43333,3502247.583,12231.396
2000/1/2 17:36,31617.21667,3037062.333,10616.98767
2000/1/2 17:37,7521.466667,637496.1667,3137.796167
2000/1/2 17:38,31234.56667,3014451.667,10656.83317
2000/1/2 17:39,19888.25,1879680.833,7033.1875
2000/1/2 17:40,26946.05,2584774.167,9831.137167
2000/1/2 17:41,22942.91667,2226843.25,8127.978333
2000/1/2 17:42,51903.3,5108230.917,16316.52833
2000/1/2 17:43,49790.05,4911331.667,15470.71033
2000/1/2 17:44,61412.66667,5928211.667,19858.36517
2000/1/2 17:45,26805.4,2580465.167,8882.399333
2000/1/2 17:46,6711.066667,563463.25,2660.521333
2000/1/2 17:47,11793.4,1117399.167,3943.306167
2000/1/2 17:48,47123.93333,4679366.667,14481.20383
2000/1/2 17:49,38832.75,3858822.5,12024.12483
2000/1/2 17:50,20832.38333,2024267.833,6864.705667
2000/1/2 17:51,14758.86667,1463317.833,5033.895333
2000/1/2 17:52,20781.93333,2079363.167,6860.075333
2000/1/2 17:53,23425.8,2348079.917,8071.968667
2000/1/2 17:54,48228.38333,4828112.5,15756.75767
2000/1/2 17:55,36436.38333,3702888.333,11917.88233
2000/1/2 17:56,87254.36667,8753295,27644.82983
2000/1/2 17:57,82290.88333,8258603.917,25579.00483
2000/1/2 17:58,11294.33333,1158890.833,4453.512833
2000/1/2 17:59,3441.5,370715.8333,1949.667167
2000/1/2 18:00,46554.21667,4719471.667,14582.0225
2000/1/2 18:01,40860.38333,4151911.583,12938.05067
2000/1/2 18:02,12174.9,1282601.667,4424.994
2000/1/2 18:03,9717.633333,1016449,3691.800333
2000/1/2 18:04,5454.666667,604369.5,2229.228333
2000/1/2 18:05,5965.866667,661271.6667,2337.451833
2000/1/2 18:06,4347.7,495874,1832.3285
2000/1/2 18:07,2573.3,315268.75,1458.460667
2000/1/2 18:08,2563.033333,307216.5,1327.117667
2000/1/2 18:09,3284.983333,384848.3333,1442.132333
2000/1/2 18:10,6794.216667,735930.8333,3153.5975
2000/1/2 18:11,11316.48333,1048251.167,5144.397333
2000/1/2 18:12,10074.33333,937350.3333,4802.129833
2000/1/2 18:13,14552.96667,1411640.833,5931.987833
2000/1/2 18:14,10445.61667,995379.3333,4654.798667
2000/1/2 18:15,12216.36667,902423.1667,6346.380167
2000/1/2 18:16,12811.56667,908551.6667,6653.147167
2000/1/2 18:17,10233.98333,759606.1667,5503.3275
2000/1/2 18:18,22694.71667,2076208.833,8915.297667
2000/1/2 18:19,17377.03333,1726796.583,6375.977833
2000/1/2 18:20,18393.48333,1794779.167,6172.154667
2000/1/2 18:21,9498.75,929322.8333,3515.161167
2000/1/2 18:22,4542.1,466456.6667,2287.383333
2000/1/2 18:23,4855.05,523835,2300.323833
2000/1/2 18:24,3324.35,399722.5,1728.3495
2000/1/2 18:25,3156.583333,384492.5,1574.295
2000/1/2 18:26,2904.766667,331441.6667,1406.6285
2000/1/2 18:27,2131.4,257965.8333,1122.433333
2000/1/2 18:28,2923.55,300879.3333,1438.244167
2000/1/2 18:29,2599.8,288510.8333,1265.45
2000/1/2 18:30,2358.783333,266292.5,1183.916
2000/1/2 18:31,38541.48333,3898592.833,12089.9035
2000/1/2 18:32,15892.31667,1628334.417,5364.1885
2000/1/2 18:33,4535.133333,513170,1884.798667
2000/1/2 18:34,3584.633333,385820.8333,1675.072667
2000/1/2 18:35,5386.266667,558066.6667,2737.047833
