date,a_instance_count,a_cpu_usage,a_mem_usage
2019/5/10 8:12,603986.9889,4794.46922,3043.266956
2019/5/10 8:15,604666.2111,4778.210363,3048.996814
2019/5/10 8:18,604950.4611,4780.888171,3044.178774
2019/5/10 8:21,606424.1778,4797.687437,3044.707826
2019/5/10 8:24,605126.5556,4754.345367,3049.194739
2019/5/10 8:27,598493.55,4648.822768,3042.035549
2019/5/10 8:30,598252.0167,4717.628411,3045.055678
2019/5/10 8:33,596669.5389,4711.896799,3040.024149
2019/5/10 8:36,598292.0333,4716.402775,3039.492665
2019/5/10 8:39,599325.5222,4752.046901,3036.277638
2019/5/10 8:42,601129.6167,4778.292854,3032.427544
2019/5/10 8:45,602482.1111,4917.795185,3057.713199
2019/5/10 8:48,602259.1222,4901.190126,3040.228972
2019/5/10 8:51,602301.1944,4887.953427,3034.108817
2019/5/10 8:54,601637.9333,4901.489544,3036.786933
2019/5/10 8:57,603001.9833,4900.953799,3031.178515
2019/5/10 9:00,603042.9722,4961.503353,3048.862128
2019/5/10 9:03,599490.0333,4913.431601,3026.833673
2019/5/10 9:06,597466.9222,4772.421193,2995.828678
2019/5/10 9:09,598678.5444,4722.419589,2993.342393
2019/5/10 9:12,601699.0722,4732.004761,2994.904981
2019/5/10 9:15,604538.6444,4822.42481,2996.571266
2019/5/10 9:18,607454.7389,4753.806024,2975.148637
2019/5/10 9:21,609976.8222,4652.969245,2956.131518
2019/5/10 9:24,614084.5611,4748.971473,3000.189912
2019/5/10 9:27,613993.9111,4784.788429,3015.836983
2019/5/10 9:30,614058.4833,4721.123675,2994.767851
2019/5/10 9:33,614782.9444,4670.493926,2974.59632
2019/5/10 9:36,617877,4595.391985,2943.67663
2019/5/10 9:39,620987.4833,4580.66156,2911.845511
2019/5/10 9:42,627759.8056,4558.473115,2898.384785
2019/5/10 9:45,633729.6944,4616.72699,2880.256995
2019/5/10 9:48,644062.6444,4689.508937,2884.566619
2019/5/10 9:51,648749.1278,4778.776832,2877.1083
2019/5/10 9:54,655684.8333,4851.227426,2896.821996
2019/5/10 9:57,663286.8667,4913.11256,2914.621001
2019/5/10 10:00,670484.1167,4856.346373,2958.178732
2019/5/10 10:03,677968.9833,4900.314164,2989.663805
2019/5/10 10:06,673332.7111,4893.750935,3009.18867
2019/5/10 10:09,673288.6167,4843.008591,2992.828591
2019/5/10 10:12,677862.1889,4890.017556,3004.097987
2019/5/10 10:15,680155.4,4849.381519,3019.238112
2019/5/10 10:18,681740.2167,4866.852789,3016.467404
2019/5/10 10:21,682633.95,4915.855677,3024.769133
2019/5/10 10:24,681929.4278,4933.325337,3020.200701
2019/5/10 10:27,681322.7611,4967.11403,3031.668629
2019/5/10 10:30,684047.5889,5092.194155,3105.529668
2019/5/10 10:33,680895.9667,5058.894315,3087.65086
2019/5/10 10:36,681283.1222,5082.221447,3102.002228
2019/5/10 10:39,679635.8944,5074.088912,3115.800259
2019/5/10 10:42,678046.1889,5059.264331,3121.921306
2019/5/10 10:45,675286.9,4974.525783,3088.717688
2019/5/10 10:48,670914.3333,4919.682622,3004.942595
2019/5/10 10:51,673497.2444,4934.889685,3021.197134
2019/5/10 10:54,670568.8167,5024.384343,3041.015759
2019/5/10 10:57,671361.2722,5115.729368,3080.049224
2019/5/10 11:00,672717.8667,5118.017393,3140.809119
2019/5/10 11:03,676049.1778,5151.646153,3166.02701
2019/5/10 11:06,676705.3278,5190.298636,3194.766537
2019/5/10 11:09,677232.9778,5171.183688,3165.644791
2019/5/10 11:12,675841.1611,5152.712765,3146.787638
2019/5/10 11:15,677031.5167,5186.844823,3123.365507
2019/5/10 11:18,679275.3278,5140.104958,3103.490263
2019/5/10 11:21,678837.4722,5070.174168,3060.765766
2019/5/10 11:24,677679.9389,5052.394385,3073.704002
2019/5/10 11:27,677434.1611,5047.274036,3069.498521
2019/5/10 11:30,681394.4278,5038.190246,3035.375087
2019/5/10 11:33,685636.0667,5051.513623,3051.305931
2019/5/10 11:36,687821.6556,5091.148762,3076.786206
2019/5/10 11:39,679565.8889,5233.271527,3139.337434
2019/5/10 11:42,676877.1444,5346.738597,3182.53246
2019/5/10 11:45,659160.4944,5266.424091,3152.376541
2019/5/10 11:48,653397.2,5151.85644,3088.489537
2019/5/10 11:51,646312.45,5075.621736,3090.257219
2019/5/10 11:54,633619.2389,4943.47504,3070.749492
2019/5/10 11:57,631957.5722,4906.900914,3079.972632
2019/5/10 12:00,620519.1611,4903.172713,3068.222656
2019/5/10 12:03,621099.15,4888.517149,3072.91323
2019/5/10 12:06,621214.3667,4864.660887,3086.215847
2019/5/10 12:09,618386.9,4844.673855,3069.119155
2019/5/10 12:12,618303.1222,4838.480458,3062.735293
2019/5/10 12:15,610854.9556,4825.270342,3028.29755
2019/5/10 12:18,614758.7278,4807.680048,3037.344758
2019/5/10 12:21,609044.0111,4760.129755,3044.173774
2019/5/10 12:24,605850.7278,4751.719236,3022.067194
2019/5/10 12:27,607124.1722,4733.92336,3007.31131
2019/5/10 12:30,602535.0778,4706.770965,2987.562911
2019/5/10 12:33,609467.4722,4714.720774,3024.865029
2019/5/10 12:36,619114.8889,4769.320427,3055.461771
2019/5/10 12:39,618797.3889,4739.25302,3075.237271
2019/5/10 12:42,621912.5278,4742.724049,3093.556527
2019/5/10 12:45,612155.5111,4741.096437,3071.954099
2019/5/10 12:48,616025.1111,4760.818584,3095.569455
2019/5/10 12:51,617273.8333,4736.741789,3113.403678
2019/5/10 12:54,615019.7389,4719.323704,3107.222038
2019/5/10 12:57,617353.7778,4724.780561,3118.115516
2019/5/10 13:00,610964.8,4664.968225,3079.128189
2019/5/10 13:03,615344.2111,4629.256945,3087.17324
2019/5/10 13:06,616224.5,4551.879175,3081.947748
2019/5/10 13:09,616712.7556,4594.766349,3088.645727
2019/5/10 13:12,624181.9333,4654.459763,3108.108929
2019/5/10 13:15,618347.5389,4652.843287,3091.808909
2019/5/10 13:18,621938.1944,4659.541966,3108.803535
2019/5/10 13:21,621683.7778,4578.686934,3107.03248
2019/5/10 13:24,619044.2778,4309.216203,3062.620924
2019/5/10 13:27,621908.2333,4198.891376,3051.68607
2019/5/10 13:30,609671.35,4468.499463,3010.651614
2019/5/10 13:33,610205.9833,4562.169205,3016.657365
2019/5/10 13:36,612702.7167,4741.027034,3046.120908
2019/5/10 13:39,611999.0667,4681.355843,3045.939075
2019/5/10 13:42,614147.4778,4661.700375,3056.460923
2019/5/10 13:45,605286.8833,4563.008274,3021.954938
2019/5/10 13:48,607802.6111,4608.111273,3038.556157
2019/5/10 13:51,607071.6556,4670.945589,3055.284418
2019/5/10 13:54,603218.65,4627.25116,3045.883051
2019/5/10 13:57,604920.2722,4635.805601,3059.404651
2019/5/10 14:00,599183.0833,4647.905286,3050.795624
2019/5/10 14:03,603287.45,4638.149863,3059.854214
2019/5/10 14:06,604059.3778,4597.823201,3058.218241
2019/5/10 14:09,602037.0167,4613.788978,3047.084864
2019/5/10 14:12,605251.35,4669.962399,3060.513518
2019/5/10 14:15,600309.9111,4625.916358,3047.449986
2019/5/10 14:18,604372.1111,4632.102448,3059.138747
2019/5/10 14:21,607984.8667,4564.141048,3057.96489
2019/5/10 14:24,607106.8944,4250.567424,3005.109721
2019/5/10 14:27,611908.3222,4174.438594,3002.571688
2019/5/10 14:30,613772.7389,3896.615079,2924.6326
2019/5/10 14:33,625510.8611,4110.515285,2944.535922
2019/5/10 14:36,632332.7056,4390.50527,2980.218956
2019/5/10 14:39,631813.0333,4477.545831,2997.032681
2019/5/10 14:42,634743.8944,4532.514744,3018.010276
2019/5/10 14:45,629079.6056,4258.523469,2980.303304
2019/5/10 14:48,632594.9556,4421.979929,3012.201776
2019/5/10 14:51,635409.8111,4792.626001,3076.699906
2019/5/10 14:54,636490.15,5004.840893,3141.487333
2019/5/10 14:57,631694.3722,5027.75452,3153.35619
2019/5/10 15:00,601071.5722,4629.808519,2993.014297
2019/5/10 15:03,596592.2389,4510.766021,2948.188946
2019/5/10 15:06,609580.6278,4570.054015,3026.904356
2019/5/10 15:09,614500.2556,4584.391155,3055.542308
2019/5/10 15:12,621632.3833,4591.02219,3074.992024
2019/5/10 15:15,616473.8111,4528.876753,3029.572142
2019/5/10 15:18,624285.1722,4520.951215,3046.931912
2019/5/10 15:21,624166.1333,4468.856045,3047.842154
2019/5/10 15:24,624483.2167,4421.855972,3035.92511
2019/5/10 15:27,627715.0611,4409.39166,3043.230992
2019/5/10 15:30,620775.8333,4213.566016,2995.429986
2019/5/10 15:33,614300.9611,3971.425719,2944.068358
2019/5/10 15:36,609383.9111,3606.443684,2856.866514
2019/5/10 15:39,617788.7611,3412.628824,2841.163352
2019/5/10 15:42,624512.4389,3439.629026,2837.718442
2019/5/10 15:45,634694.4333,3798.022939,2844.494027
2019/5/10 15:48,644369.9444,3990.629011,2880.576866
2019/5/10 15:51,645203.4389,4167.418763,2926.047719
2019/5/10 15:54,649211.2611,4290.329788,3011.590096
2019/5/10 15:57,649406.0944,4351.565243,3058.054705
2019/5/10 16:00,646449.9278,4922.225697,3210.374558
2019/5/10 16:03,643684.4444,4954.759465,3207.491354
2019/5/10 16:06,641737.3222,5069.947936,3231.740762
2019/5/10 16:09,637116.6556,5014.104021,3214.592496
2019/5/10 16:12,635433.3778,4978.151977,3198.049502
2019/5/10 16:15,634648.5833,4749.742542,3163.679482
2019/5/10 16:18,635937.5778,4569.42711,3116.872175
2019/5/10 16:21,638218.6944,4309.346696,3058.343435
2019/5/10 16:24,641758.2111,4198.743171,3022.348279
2019/5/10 16:27,646043.4722,4179.768806,3024.626267
2019/5/10 16:30,647458.9056,4223.744111,3047.501561
2019/5/10 16:33,649793.8722,4301.669708,3053.716446
2019/5/10 16:36,651859.3111,4457.505706,3070.354655
2019/5/10 16:39,649416.75,4458.478865,3068.268946
2019/5/10 16:42,647893.7278,4422.259278,3049.695928
2019/5/10 16:45,645704.8444,4541.860151,3107.549437
2019/5/10 16:48,643930.8111,4701.117338,3138.574417
2019/5/10 16:51,634504.7833,4923.931107,3169.941434
2019/5/10 16:54,617964.0278,4542.718692,3076.230845
2019/5/10 16:57,615087.6667,4384.000289,3002.428126
2019/5/10 17:00,616241.2778,4338.710297,3017.761969
2019/5/10 17:03,620337.2556,4410.034528,3023.203654
2019/5/10 17:06,626608.4722,4537.932392,3046.87982
2019/5/10 17:09,629080.2278,4490.394197,3051.251717
2019/5/10 17:12,629666.6111,4471.412539,3051.427397
2019/5/10 17:15,629010.8111,4532.87985,3065.972824
2019/5/10 17:18,629121.7389,4588.949315,3063.549878
2019/5/10 17:21,631339.2333,4659.836309,3065.292856
2019/5/10 17:24,634110.2222,4694.120192,3073.788661
2019/5/10 17:27,633914.1833,4709.610939,3075.477714
2019/5/10 17:30,635648.1111,4698.928854,3078.380174
2019/5/10 17:33,639165.8556,4643.145097,3068.74872
2019/5/10 17:36,636939.2444,4496.751241,3039.035504
2019/5/10 17:39,634273.9667,4354.885621,3015.380015
2019/5/10 17:42,632483.8111,4276.199993,2994.101759
2019/5/10 17:45,636100.5944,4523.395424,3020.838569
2019/5/10 17:48,637185.7389,4529.837346,3022.858447
2019/5/10 17:51,638974.8722,4573.759027,3040.963073
2019/5/10 17:54,639038.6278,4579.783941,3054.231113
2019/5/10 17:57,636250.9056,4578.100287,3061.65681
2019/5/10 18:00,638111.4889,4541.890367,3070.571835
2019/5/10 18:03,636607.3278,4479.745434,3057.043234
2019/5/10 18:06,636611.9833,4406.206919,3049.654085
2019/5/10 18:09,636167.9556,4445.543404,3046.770355
2019/5/10 18:12,634503.1889,4501.041129,3048.376011
2019/5/10 18:15,632211.7667,4733.8654,3080.817533
2019/5/10 18:18,633116.8056,4731.432207,3080.708555
2019/5/10 18:21,633473.9778,4683.017866,3081.411616
2019/5/10 18:24,635883.3556,4496.520307,3061.544474
2019/5/10 18:27,634023.3056,4368.327804,3044.480855
2019/5/10 18:30,631702.2556,4391.3161,3041.034674
2019/5/10 18:33,630774.1389,4500.440403,3048.012328
2019/5/10 18:36,628121.3389,4648.176812,3065.012182
2019/5/10 18:39,624878.6056,4603.814258,3041.885643
2019/5/10 18:42,613647.5111,4344.759277,2977.796336
2019/5/10 18:45,614468.2556,4342.673197,2996.459473
2019/5/10 18:48,614345.2667,4369.22542,2986.252908
2019/5/10 18:51,615594.4056,4473.784656,2996.936846
2019/5/10 18:54,615879.7111,4585.361383,2997.602913
2019/5/10 18:57,611237.3944,4530.713886,2964.423308
2019/5/10 19:00,614815.7556,4596.439346,2991.818483
2019/5/10 19:03,617130.1722,4614.86856,3001.052596
2019/5/10 19:06,619131.3611,4640.562991,3020.440604
2019/5/10 19:09,622018.8278,4609.782706,3018.933836
2019/5/10 19:12,626016,4608.725978,3025.166913
2019/5/10 19:15,628301.0167,4412.908548,3017.78708
2019/5/10 19:18,628416.3722,4284.917334,3003.354424
2019/5/10 19:21,626325.9722,4005.05306,2972.898013
2019/5/10 19:24,630665.3722,3949.652125,2943.622869
2019/5/10 19:27,631691.5389,3935.012404,2945.110108
2019/5/10 19:30,637001.2667,4320.621883,3016.004364
2019/5/10 19:33,646556.9222,4482.639009,3065.836244
2019/5/10 19:36,651333.9278,4773.207631,3132.657378
2019/5/10 19:39,651261.5111,4956.527164,3178.510682
2019/5/10 19:42,646188.9056,4975.944311,3173.616616
2019/5/10 19:45,639920.8889,4888.514155,3116.537215
2019/5/10 19:48,631258.7056,4711.791662,3046.8891
2019/5/10 19:51,628092.5722,4621.428984,3024.093765
2019/5/10 19:54,622685.5056,4655.971305,3007.233024
2019/5/10 19:57,624084.4111,4744.12984,3018.475339
2019/5/10 20:00,625039.3222,4788.781568,3035.002826
2019/5/10 20:03,625644.9833,4804.028038,3043.33284
2019/5/10 20:06,626662.9944,4770.397628,3057.958044
2019/5/10 20:09,627602.8944,4761.680628,3072.484194
2019/5/10 20:12,628996.6944,4763.244137,3085.201915
2019/5/10 20:15,630845.45,4707.700595,3104.281472
2019/5/10 20:18,637056.9111,4744.893287,3104.707515
2019/5/10 20:21,639075.9556,4818.444215,3112.417671
2019/5/10 20:24,639040.1667,4764.72924,3110.419004
2019/5/10 20:27,638910.7778,4743.414818,3117.38213
2019/5/10 20:30,634969.2056,4776.416908,3128.268571
2019/5/10 20:33,631713.8167,4744.747707,3111.649881
2019/5/10 20:36,629766.8778,4684.47413,3084.219722
2019/5/10 20:39,628358.2222,4397.36445,3033.577941
2019/5/10 20:42,628040.8778,4277.610216,3015.046097
2019/5/10 20:45,635157.8944,3960.5205,2997.64393
2019/5/10 20:48,645933.5167,3956.945651,3016.93145
2019/5/10 20:51,647812.8222,3939.193731,3029.487276
2019/5/10 20:54,642365.6444,4012.380227,3011.744004
2019/5/10 20:57,643581.8611,4051.912001,3016.802185
2019/5/10 21:00,646501.1,3972.392102,3017.2258
2019/5/10 21:03,648593.6,3966.631409,2998.075091
2019/5/10 21:06,648273.3444,4095.710746,3000.470308
2019/5/10 21:09,649169.6389,4194.388733,2985.984322
2019/5/10 21:12,651220.1389,4238.117768,2984.509579
2019/5/10 21:15,648154.8111,4347.220545,3019.594164
2019/5/10 21:18,643173.9056,4302.062676,2995.605512
2019/5/10 21:21,642154.5667,4264.925759,2985.657842
2019/5/10 21:24,642389.6778,4258.337769,2971.520397
2019/5/10 21:27,644216.2056,4286.329506,2977.353857
2019/5/10 21:30,646216.2278,4421.65612,2997.133215
2019/5/10 21:33,649610.0944,4360.789823,2992.973579
2019/5/10 21:36,650586.8222,4276.122764,2987.611257
2019/5/10 21:39,649258.0778,4200.840586,2977.236312
2019/5/10 21:42,650251.5833,4177.072897,2979.576318
2019/5/10 21:45,656089.2556,4386.341885,3037.327419
2019/5/10 21:48,661082.6222,4423.947452,3073.019329
2019/5/10 21:51,666159.1889,4497.175896,3128.811293
2019/5/10 21:54,664846.7833,4507.531509,3133.067562
2019/5/10 21:57,662284.7944,4513.375794,3141.159461
2019/5/10 22:00,662399.1222,4643.834202,3185.576458
2019/5/10 22:03,665101.0111,4680.868502,3207.014851
2019/5/10 22:06,667901.9667,4774.206141,3254.427738
2019/5/10 22:09,668255.3389,4699.217201,3248.12892
2019/5/10 22:12,664598.2833,4650.584249,3236.671957
2019/5/10 22:15,660154.0167,4570.015867,3189.162157
2019/5/10 22:18,660547.9722,4559.535195,3185.635925
2019/5/10 22:21,661084.9444,4560.300798,3182.907138
2019/5/10 22:24,660919.0444,4546.397018,3148.83985
2019/5/10 22:27,659918.0611,4537.595855,3130.135214
2019/5/10 22:30,619053.7111,4572.850312,2851.862865
2019/5/10 22:33,595347.6278,4537.076762,2747.650767
2019/5/10 22:36,607665.6833,4706.720444,2862.02744
2019/5/10 22:39,611050.9944,4775.565272,2898.659979
2019/5/10 22:42,605139.1278,4770.21414,2907.3263
2019/5/10 22:45,607221.0333,4569.907967,2842.347472
2019/5/10 22:48,619833.9444,4554.647205,2842.141403
2019/5/10 22:51,630974.4944,4608.875847,2924.413748
2019/5/10 22:54,632676.4722,4751.027116,3010.490207
2019/5/10 22:57,640208.2,4898.131648,3102.294224
2019/5/10 23:00,643879.6889,5037.672438,3231.48951
2019/5/10 23:03,643323.0611,4949.122894,3209.202829
2019/5/10 23:06,647309.2722,4938.544688,3276.148413
2019/5/10 23:09,653511.4667,5063.346269,3328.885611
2019/5/10 23:12,652107.8611,5092.003649,3329.476686
2019/5/10 23:15,646687.4444,5070.723314,3292.586319
2019/5/10 23:18,650702.3444,5056.092566,3320.830494
2019/5/10 23:21,653018.4444,5019.197262,3347.220551
2019/5/10 23:24,651143.1611,4963.212087,3294.802224
2019/5/10 23:27,645037.4056,4977.480444,3274.747244
2019/5/10 23:30,639162.6167,4945.534054,3202.591258
2019/5/10 23:33,639906.3167,4890.379643,3048.757871
2019/5/10 23:36,640974.3889,4899.081446,3066.407688
2019/5/10 23:39,638371.4056,4839.462759,3037.333093
2019/5/10 23:42,641397.0722,4844.398904,3061.530748
2019/5/10 23:45,639701.5556,5045.578488,3124.079791
2019/5/10 23:48,638552.2222,5009.93297,3109.890117
2019/5/10 23:51,637072.2278,5081.09068,3164.242506
2019/5/10 23:54,640086.4389,5129.362214,3169.702016
2019/5/10 23:57,642066.25,5178.030374,3179.754648
2019/5/11 0:00,639757.0444,5057.231905,3090.477755
2019/5/11 0:03,635107.0611,5037.994758,3055.140975
2019/5/11 0:06,634220.9389,5178.283275,3096.249183
2019/5/11 0:09,634553.0889,5113.302288,3043.088533
2019/5/11 0:12,628080.1444,5049.828026,2992.689335
2019/5/11 0:15,620525.9611,4839.075938,2949.384713
2019/5/11 0:18,618949.05,4758.312558,2888.447904
2019/5/11 0:21,623924.4444,4775.005415,2870.801006
2019/5/11 0:24,629952.5667,4757.119814,2887.518831
2019/5/11 0:27,626744.4444,4757.173689,2889.746262
2019/5/11 0:30,626535.5056,4838.767818,2886.193265
2019/5/11 0:33,631049.2278,4811.319246,2891.725632
2019/5/11 0:36,633069.3,4743.001966,2888.573475
2019/5/11 0:39,636740.1333,4690.319663,2893.99857
2019/5/11 0:42,637762.5944,4687.645701,2908.898965
2019/5/11 0:45,639661.3278,4882.797592,2976.930082
2019/5/11 0:48,639075.0889,4846.159507,2941.685947
2019/5/11 0:51,638458.55,4851.312672,2919.416867
2019/5/11 0:54,637757.2611,4888.656263,2947.475731
2019/5/11 0:57,638370.2944,4933.614649,2975.722873
2019/5/11 1:00,637635.3333,4952.501267,2999.44964
2019/5/11 1:03,640336.6667,5005.839182,3035.615227
2019/5/11 1:06,640922.6833,5115.935924,3092.522168
2019/5/11 1:09,637151.0778,4982.792737,3059.705001
2019/5/11 1:12,633481.7056,4859.041509,3013.655456
2019/5/11 1:15,631204.0556,4885.388663,3004.9112
2019/5/11 1:18,624874.3722,4733.178898,2931.720766
2019/5/11 1:21,617874.9667,4469.35054,2775.552353
2019/5/11 1:24,618674.0556,4465.862545,2743.374272
2019/5/11 1:27,621631.9833,4532.38626,2764.313571
2019/5/11 1:30,627353.3222,4454.311437,2823.069944
2019/5/11 1:33,632846.55,4503.371197,2857.4662
2019/5/11 1:36,635482.3278,4529.647267,2890.714402
2019/5/11 1:39,630515.3389,4343.445428,2828.896966
2019/5/11 1:42,626630.5056,4232.876406,2774.410689
2019/5/11 1:45,623185.2333,4326.091657,2841.422813
2019/5/11 1:48,623101.0278,4272.778736,2833.577081
2019/5/11 1:51,620888.3444,4242.436432,2863.433669
2019/5/11 1:54,620112.0278,4244.261535,2917.073533
2019/5/11 1:57,618415.9667,4237.653825,2940.364201
2019/5/11 2:00,617116.2111,4190.025283,2912.273366
2019/5/11 2:03,613260.0278,4172.809879,2862.912154
2019/5/11 2:06,611461.0722,4219.632807,2903.123715
2019/5/11 2:09,612534.6722,4160.765475,2891.899749
2019/5/11 2:12,613591.7167,4135.601122,2900.852394
2019/5/11 2:15,612636.8556,4323.075953,2936.905629
2019/5/11 2:18,607435.3944,4297.159909,2878.402348
2019/5/11 2:21,601306.9722,4301.948792,2834.584361
2019/5/11 2:24,607611.3667,4416.782785,2919.18611
2019/5/11 2:27,616162.7,4538.522846,3019.637953
2019/5/11 2:30,619007.35,4698.730069,3076.954004
2019/5/11 2:33,620860.9333,4692.985229,3088.162319
2019/5/11 2:36,622484.5333,4692.209011,3107.708912
2019/5/11 2:39,621601.2056,4707.533332,3087.725786
2019/5/11 2:42,624273.9778,4743.215506,3089.669141
2019/5/11 2:45,628537.0778,4852.183004,3125.035044
2019/5/11 2:48,628658.3167,4778.893587,3082.719104
2019/5/11 2:51,622709.2111,4623.234373,2990.539384
2019/5/11 2:54,620247.2611,4615.677394,2940.506992
2019/5/11 2:57,619363.6056,4578.117902,2925.665996
2019/5/11 3:00,623731.1222,4539.587673,2899.778742
2019/5/11 3:03,616991.8222,4378.47827,2815.446897
2019/5/11 3:06,607330.9778,4184.303176,2719.318441
2019/5/11 3:09,610949.3,4101.955936,2672.210956
2019/5/11 3:12,617819.2667,4145.594733,2694.381619
2019/5/11 3:15,612781.1056,4158.043764,2643.744261
2019/5/11 3:18,610480.6333,4120.82206,2619.407265
2019/5/11 3:21,618308.6444,4163.242814,2671.140262
2019/5/11 3:24,625628.0944,4259.955486,2709.201549
2019/5/11 3:27,633988.1889,4367.107587,2757.847272
2019/5/11 3:30,633196.9944,4330.284199,2728.381627
2019/5/11 3:33,637711.55,4487.022053,2787.297302
2019/5/11 3:36,641794.7889,4726.459371,2859.883199
2019/5/11 3:39,635452.7611,4725.970568,2801.004414
2019/5/11 3:42,634307.3889,4782.050679,2810.407176
2019/5/11 3:45,635411.6444,4544.255764,2765.993244
2019/5/11 3:48,641075.0667,4571.15734,2797.215981
2019/5/11 3:51,640634.6556,4560.041731,2816.476389
2019/5/11 3:54,629242.9389,4446.211555,2765.912168
2019/5/11 3:57,632110.7667,4493.437152,2798.226369
2019/5/11 4:00,628291.4389,4401.438237,2743.795924
2019/5/11 4:03,630342.8167,4415.369456,2734.259976
2019/5/11 4:06,628825.9111,4435.22107,2714.355418
2019/5/11 4:09,622574.4611,4452.933107,2717.336522
2019/5/11 4:12,629227.3556,4547.896726,2767.071819
2019/5/11 4:15,629816.6722,4490.107301,2758.267225
2019/5/11 4:18,631567.5,4455.995141,2741.860699
2019/5/11 4:21,624803.4556,4385.309845,2708.999508
2019/5/11 4:24,627189.1167,4385.357811,2717.351013
2019/5/11 4:27,631672,4465.982661,2759.11104
2019/5/11 4:30,630512.2333,4508.24646,2750.822264
2019/5/11 4:33,634044.1333,4526.269532,2734.050912
2019/5/11 4:36,639215.7222,4571.022303,2727.504983
2019/5/11 4:39,648948.2778,4711.747436,2742.151013
2019/5/11 4:42,645323.7722,4729.69583,2738.155337
2019/5/11 4:45,637474.0833,4645.406076,2702.921247
2019/5/11 4:48,635003.0889,4553.588286,2685.660968
2019/5/11 4:51,624202.2556,4395.674729,2657.014114
2019/5/11 4:54,629125.9833,4417.711326,2639.553515
2019/5/11 4:57,635699.6278,4434.318852,2650.035983
2019/5/11 5:00,635977.0056,4600.170001,2749.110355
2019/5/11 5:03,624292.6389,4546.050535,2745.541313
2019/5/11 5:06,617542.2,4459.214877,2756.742351
2019/5/11 5:09,615165.35,4423.934691,2756.465406
2019/5/11 5:12,615276.6444,4413.504605,2759.348595
2019/5/11 5:15,620098.4778,4536.309571,2772.798403
2019/5/11 5:18,630640,4594.253304,2803.500533
2019/5/11 5:21,632466.9778,4645.677606,2828.131114
2019/5/11 5:24,628243.9444,4533.660322,2841.390029
2019/5/11 5:27,626115.95,4551.821716,2810.399064
2019/5/11 5:30,630157.85,4555.277672,2815.577059
2019/5/11 5:33,636664.3278,4589.286921,2814.352879
2019/5/11 5:36,632415.7611,4557.839982,2807.510608
2019/5/11 5:39,624005.7556,4459.246846,2793.235731
2019/5/11 5:42,612009.8,4399.703053,2773.679901
2019/5/11 5:45,608007.6,4533.984521,2796.092005
2019/5/11 5:48,610842.1444,4514.373422,2789.407914
2019/5/11 5:51,606923.3556,4476.816255,2779.489232
2019/5/11 5:54,602318.6667,4476.519442,2769.848817
2019/5/11 5:57,606313.1056,4535.259153,2778.353658
2019/5/11 6:00,615167.7667,4448.574283,2774.55497
2019/5/11 6:03,630131.8611,4463.701494,2785.187806
2019/5/11 6:06,624232.0722,4422.412314,2786.511717
2019/5/11 6:09,610998.5889,4448.169342,2775.003316
2019/5/11 6:12,623681.1444,4509.831115,2793.495217
2019/5/11 6:15,638885.1111,4577.429707,2813.535844
2019/5/11 6:18,655745.5389,4727.710495,2841.710442
2019/5/11 6:21,660641.3056,4744.781059,2863.270638
2019/5/11 6:24,643702.1222,4637.087474,2837.691878
2019/5/11 6:27,646632.3389,4615.200552,2840.513506
2019/5/11 6:30,642967.5778,4519.938978,2833.898827
2019/5/11 6:33,651113.8056,4537.520547,2847.003308
2019/5/11 6:36,653569.9167,4545.70475,2855.966162
2019/5/11 6:39,640886.5444,4600.336447,2840.76801
2019/5/11 6:42,638901.7889,4646.317703,2837.26546
2019/5/11 6:45,638849.9278,4892.147209,2863.806834
2019/5/11 6:48,635810.6722,4949.420674,2862.285883
2019/5/11 6:51,634994.7056,4937.481336,2860.269444
2019/5/11 6:54,633092.9389,4966.66739,2852.628147
2019/5/11 6:57,640117.8778,5007.111461,2863.520601
2019/5/11 7:00,644562.1667,4992.650234,2866.996913
2019/5/11 7:03,651374.3,5010.261963,2871.649177
2019/5/11 7:06,651031.9611,4994.962962,2865.503086
2019/5/11 7:09,637777.0667,4872.112619,2850.090401
2019/5/11 7:12,623353,4654.070955,2830.214389
2019/5/11 7:15,626166.3056,4662.050032,2830.029979
2019/5/11 7:18,633207.4944,4742.219713,2839.05983
2019/5/11 7:21,641959.9167,4907.372624,2875.335956
2019/5/11 7:24,639934.6833,5034.037023,2898.206069
2019/5/11 7:27,621400.1444,4761.065347,2882.019777
2019/5/11 7:30,624366.4,4793.445524,2969.309628
2019/5/11 7:33,626091.0556,4808.42168,2973.50467
2019/5/11 7:36,628205.5833,4818.229493,2983.149598
2019/5/11 7:39,628357.9611,4861.733984,3011.237498
2019/5/11 7:42,629858.1,4875.278694,3025.707694
2019/5/11 7:45,624443.2611,4904.204575,3042.262212
2019/5/11 7:48,623604.2667,4897.499813,3042.772243
2019/5/11 7:51,623591.0833,4886.362079,3043.7575
2019/5/11 7:54,624342.0222,4843.262345,3032.55498
2019/5/11 7:57,626191.9667,4826.935938,3027.034902
2019/5/11 8:00,627417.5611,4907.661316,3052.823311
2019/5/11 8:03,629408.7,4900.345544,3050.665842
2019/5/11 8:06,622923.1833,4865.212538,3043.74074
2019/5/11 8:09,614615.1611,4890.951371,3041.392796
2019/5/11 8:12,616983.8222,4929.673044,3044.590423
2019/5/11 8:15,617497.5111,4896.597633,3065.92227
2019/5/11 8:18,617500.9944,4910.934213,3067.489775
